0,0,0
1.25e-08,0,0
2.5e-08,0,0
3.75e-08,0,0
5e-08,0,0
6.25e-08,0,0
7.5e-08,0,0
8.75e-08,0,0
1e-07,0,0
1.125e-07,0,0
1.25e-07,0,0
1.375e-07,0,0
1.5e-07,0,0
1.625e-07,0,0
1.75e-07,0,0
1.875e-07,0,0
2e-07,0,0
2.125e-07,0,0
2.25e-07,0,0
2.375e-07,0,0
2.5e-07,0,0
2.625e-07,0,0
2.75e-07,0,0
2.875e-07,0,0
3e-07,0,0
3.125e-07,0,0
3.25e-07,0,0
3.375e-07,0,0
3.5e-07,0,0
3.625e-07,0,0
3.75e-07,0,0
3.875e-07,0,0
4e-07,0,0
4.125e-07,0,0
4.25e-07,0,0
4.375e-07,0,0
4.5e-07,0,0
4.625e-07,0,0
4.75e-07,0,0
4.875e-07,0,0
5e-07,0,0
5.125e-07,0,0
5.25e-07,0,0
5.375e-07,0,0
5.5e-07,0,0
5.625e-07,0,0
5.75e-07,0,0
5.875e-07,0,0
6e-07,0,0
6.125e-07,0,0
6.25e-07,0,0
6.375e-07,0,0
6.5e-07,0,0
6.625e-07,0,0
6.75e-07,0,0
6.875e-07,0,0
7e-07,0,0
7.125e-07,0,0
7.25e-07,0,0
7.375e-07,0,0
7.5e-07,0,0
7.625e-07,0,0
7.75e-07,0,0
7.875e-07,0,0
8e-07,0,0
8.125e-07,0,0
8.25e-07,0,0
8.375e-07,0,0
8.5e-07,0,0
8.625e-07,0,0
8.75e-07,0,0
8.875e-07,0,0
9e-07,0,0
9.125e-07,0,0
9.25e-07,0,0
9.375e-07,0,0
9.5e-07,0,0
9.625e-07,0,0
9.75e-07,0,0
9.875e-07,0,0
1e-06,2.4765,5.5018
1.0125e-06,8.055,3.322
1.025e-06,7.31,2.0558
1.0375e-06,7.7894,3.9035
1.05e-06,7.8067,3.8058
1.0625e-06,8.3914,2.3425
1.075e-06,8.1197,-3.1489
1.0875e-06,1.7408,-8.5355
1.1e-06,2.3106,-8.3978
1.1125e-06,-3.7374,-7.2203
1.125e-06,-6.4073,-5.8818
1.1375e-06,-8.6681,0.82264
1.15e-06,-2.3339,8.1753
1.1625e-06,3.5152,7.9652
1.175e-06,5.9561,6.3455
1.1875e-06,7.8613,-3.7202
