0,0,0
1.25e-08,0,0
2.5e-08,0,0
3.75e-08,0,0
5e-08,0,0
6.25e-08,0,0
7.5e-08,0,0
8.75e-08,0,0
1e-07,0,0
1.125e-07,0,0
1.25e-07,0,0
1.375e-07,0,0
1.5e-07,0,0
1.625e-07,0,0
1.75e-07,0,0
1.875e-07,0,0
2e-07,0,0
2.125e-07,0,0
2.25e-07,0,0
2.375e-07,0,0
2.5e-07,0,0
2.625e-07,0,0
2.75e-07,0,0
2.875e-07,0,0
3e-07,0,0
3.125e-07,0,0
3.25e-07,0,0
3.375e-07,0,0
3.5e-07,0,0
3.625e-07,0,0
3.75e-07,0,0
3.875e-07,0,0
4e-07,0,0
4.125e-07,0,0
4.25e-07,0,0
4.375e-07,0,0
4.5e-07,0,0
4.625e-07,0,0
4.75e-07,0,0
4.875e-07,0,0
5e-07,0,0
5.125e-07,0,0
5.25e-07,0,0
5.375e-07,0,0
5.5e-07,0,0
5.625e-07,0,0
5.75e-07,0,0
5.875e-07,0,0
6e-07,0,0
6.125e-07,0,0
6.25e-07,0,0
6.375e-07,0,0
6.5e-07,0,0
6.625e-07,0,0
6.75e-07,0,0
6.875e-07,0,0
7e-07,0,0
7.125e-07,0,0
7.25e-07,0,0
7.375e-07,0,0
7.5e-07,0,0
7.625e-07,0,0
7.75e-07,0,0
7.875e-07,0,0
8e-07,0,0
8.125e-07,0,0
8.25e-07,0,0
8.375e-07,0,0
8.5e-07,0,0
8.625e-07,0,0
8.75e-07,0,0
8.875e-07,0,0
9e-07,0,0
9.125e-07,0,0
9.25e-07,0,0
9.375e-07,0,0
9.5e-07,0,0
9.625e-07,0,0
9.75e-07,0,0
9.875e-07,0,0
1e-06,0.28401,6.4108
1.0125e-06,1.4023,6.659
1.025e-06,3.4544,6.1641
1.0375e-06,4.5041,4.4684
1.05e-06,4.5862,3.9585
1.0625e-06,4.8978,4.9078
1.075e-06,5.6431,3.8061
1.0875e-06,6.2422,-0.033147
1.1e-06,6.5298,-2.483
1.1125e-06,6.1248,-2.286
1.125e-06,3.855,-3.359
1.1375e-06,-0.29568,-6.2368
1.15e-06,-3.9214,-5.5998
1.1625e-06,-5.0729,-0.12425
1.175e-06,-5.0934,4.0519
1.1875e-06,-5.8866,3.8517
